property_name,channel,course_name,play_date,time_of_day,2026-04-18,2026-04-20,2026-04-21,2026-04-22,2026-04-24,2026-04-26,2026-04-27
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-18,최저가,203300.0,,,,,,
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-20,최저가,,204300.0,,,,,
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-21,최저가,,,203700.0,,,,
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-22,최저가,,,,203000.0,,,
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-24,최저가,,,,,204400.0,,
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-26,최저가,,,,,,204400.0,
소노펠리체CC 괌 망길라오,AGL,레오팔레스 리조트 CC,2026-04-27,최저가,,,,,,,204700.0
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-18,최저가,291600.0,,,,,,
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-20,최저가,,293100.0,,,,,
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-21,최저가,,,292200.0,,,,
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-22,최저가,,,,291300.0,,,
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-24,최저가,,,,,293200.0,,
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-26,최저가,,,,,,293200.0,
소노펠리체CC 괌 망길라오,AGL,망길라오 골프 클럽,2026-04-27,최저가,,,,,,,293700.0
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-18,최저가,301113.0,,,,,,
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-20,최저가,,301329.0,,,,,
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-21,최저가,,,300385.0,,,,
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-22,최저가,,,,299319.0,,,
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-24,최저가,,,,,300231.0,,
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-26,최저가,,,,,,300816.0,
소노펠리체CC 괌 망길라오,KKday,망길라오 골프 클럽,2026-04-27,최저가,,,,,,,300563.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-19,오전,167269.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-19,오후,167269.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-20,오전,167269.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-20,오후,167269.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-21,오전,167269.0,167588.0,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-21,오후,167269.0,167588.0,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,오전,167269.0,167588.0,167531.0,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,오후,167269.0,167588.0,167531.0,,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,오전,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,오후,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,오전,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,오후,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,오전,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,오후,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,오전,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,오후,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,오전,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,오후,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,오전,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,오후,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,오전,,,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,오후,,,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-06,오전,,,,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-06,오후,,,,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-07,오전,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-07,오후,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-08,오전,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-08,오후,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-09,오전,,,,,,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-09,오후,,,,,,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-10,오전,,,,,,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-10,오후,,,,,,168375.0,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-11,오전,,,,,,,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-11,오후,,,,,,,167749.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-19,오전,171750.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-19,오후,171750.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-20,오전,171750.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-20,오후,171750.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-21,오전,171750.0,172077.0,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-21,오후,171750.0,172077.0,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-22,오전,171750.0,172077.0,172019.0,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-22,오후,171750.0,172077.0,172019.0,,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-23,오전,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-23,오후,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-24,오전,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-24,오후,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-25,오전,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-25,오후,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-26,오전,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-26,오후,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-27,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-27,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-28,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-28,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-29,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-29,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-30,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-04-30,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-01,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-01,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-02,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-02,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-03,오전,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-03,오후,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-04,오전,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-04,오후,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-05,오전,,,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-05,오후,,,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-06,오전,,,,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-06,오후,,,,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-07,오전,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-07,오후,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-08,오전,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-08,오후,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-09,오전,,,,,,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-09,오후,,,,,,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-10,오전,,,,,,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-10,오후,,,,,,172885.0,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-11,오전,,,,,,,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,레오팔레스 리조트 CC,2026-05-11,오후,,,,,,,172242.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-19,오전,276293.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-19,오후,276293.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-20,오전,276293.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-20,오후,276293.0,,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-21,오전,276293.0,276821.0,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-21,오후,276293.0,276821.0,,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-22,오전,276293.0,276821.0,276726.0,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-22,오후,276293.0,276821.0,276726.0,,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-23,오전,276293.0,276821.0,276726.0,278289.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-23,오후,276293.0,276821.0,276726.0,278289.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-24,오전,276293.0,276821.0,276726.0,278289.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-24,오후,276293.0,276821.0,276726.0,278289.0,,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-25,오전,276293.0,276821.0,276726.0,278289.0,278232.0,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-25,오후,276293.0,276821.0,276726.0,278289.0,278232.0,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-26,오전,276293.0,276821.0,276726.0,278289.0,278232.0,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-26,오후,276293.0,276821.0,276726.0,278289.0,278232.0,,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-27,오전,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-27,오후,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-28,오전,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-28,오후,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-29,오전,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-29,오후,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-30,오전,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-04-30,오후,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-01,오전,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-01,오후,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-02,오전,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-02,오후,276293.0,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-03,오전,,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-03,오후,,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-04,오전,,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-04,오후,,276821.0,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-05,오전,,,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-05,오후,,,276726.0,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-06,오전,,,,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-06,오후,,,,278289.0,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-07,오전,,,,,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-07,오후,,,,,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-08,오전,,,,,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-08,오후,,,,,278232.0,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-09,오전,,,,,,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-09,오후,,,,,,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-10,오전,,,,,,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-10,오후,,,,,,278119.0,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-11,오전,,,,,,,277085.0
소노펠리체CC 괌 망길라오,몽키트래블,망길라오 골프 클럽,2026-05-11,오후,,,,,,,277085.0
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-18,최저가,203300.0,,,,,,
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-20,최저가,,204300.0,,,,,
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-21,최저가,,,203700.0,,,,
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-22,최저가,,,,203000.0,,,
