property_name,channel,course_name,play_date,time_of_day,2026-04-18,2026-04-20,2026-04-21,2026-04-22,2026-04-24,2026-04-26,2026-04-27
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-24,최저가,,,,,204400.0,,
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-26,최저가,,,,,,204400.0,
소노펠리체CC 괌 탈로포포,AGL,레오팔레스 리조트 CC,2026-04-27,최저가,,,,,,,204700.0
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-18,최저가,220900.0,,,,,,
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-20,최저가,,222000.0,,,,,
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-21,최저가,,,221400.0,,,,
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-22,최저가,,,,220700.0,,,
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-24,최저가,,,,,222100.0,,
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-26,최저가,,,,,,222100.0,
소노펠리체CC 괌 탈로포포,AGL,탈로포포 골프 클럽,2026-04-27,최저가,,,,,,,222500.0
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-18,최저가,230291.0,,,,,,
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-20,최저가,,230456.0,,,,,
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-21,최저가,,,229735.0,,,,
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-22,최저가,,,,228919.0,,,
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-24,최저가,,,,,229625.0,,
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-26,최저가,,,,,,230064.0,
소노펠리체CC 괌 탈로포포,KKday,탈로포포 골프 클럽,2026-04-27,최저가,,,,,,,229870.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-19,오전,167269.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-19,오후,167269.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-20,오전,167269.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-20,오후,167269.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-21,오전,167269.0,167588.0,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-21,오후,167269.0,167588.0,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,오전,167269.0,167588.0,167531.0,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,오후,167269.0,167588.0,167531.0,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,오전,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,오후,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,오전,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,오후,167269.0,167588.0,167531.0,168478.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,오전,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,오후,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,오전,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,오후,167269.0,167588.0,167531.0,168478.0,168443.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,오전,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,오후,167269.0,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,오전,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,오후,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,오전,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,오후,,167588.0,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,오전,,,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,오후,,,167531.0,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-06,오전,,,,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-06,오후,,,,168478.0,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-07,오전,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-07,오후,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-08,오전,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-08,오후,,,,,168443.0,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-09,오전,,,,,,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-09,오후,,,,,,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-10,오전,,,,,,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-10,오후,,,,,,168375.0,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-11,오전,,,,,,,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-11,오후,,,,,,,167749.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-19,오전,171750.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-19,오후,171750.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-20,오전,171750.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-20,오후,171750.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-21,오전,171750.0,172077.0,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-21,오후,171750.0,172077.0,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-22,오전,171750.0,172077.0,172019.0,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-22,오후,171750.0,172077.0,172019.0,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-23,오전,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-23,오후,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-24,오전,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-24,오후,171750.0,172077.0,172019.0,172991.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-25,오전,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-25,오후,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-26,오전,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-26,오후,171750.0,172077.0,172019.0,172991.0,172955.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-27,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-27,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-28,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-28,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-29,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-29,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-30,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-04-30,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-01,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-01,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-02,오전,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-02,오후,171750.0,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-03,오전,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-03,오후,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-04,오전,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-04,오후,,172077.0,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-05,오전,,,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-05,오후,,,172019.0,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-06,오전,,,,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-06,오후,,,,172991.0,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-07,오전,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-07,오후,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-08,오전,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-08,오후,,,,,172955.0,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-09,오전,,,,,,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-09,오후,,,,,,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-10,오전,,,,,,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-10,오후,,,,,,172885.0,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-11,오전,,,,,,,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,레오팔레스 리조트 CC,2026-05-11,오후,,,,,,,172242.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-19,오전,216554.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-20,오전,216554.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-20,오후,216554.0,,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-21,오전,216554.0,216967.0,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-21,오후,216554.0,216967.0,,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-22,오전,216554.0,216967.0,216893.0,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-22,오후,216554.0,216967.0,216893.0,,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-23,오전,216554.0,216967.0,216893.0,218119.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-23,오후,216554.0,216967.0,216893.0,218119.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-24,오전,216554.0,216967.0,216893.0,218119.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-24,오후,216554.0,216967.0,216893.0,218119.0,,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-25,오전,216554.0,216967.0,216893.0,218119.0,218074.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-26,오전,216554.0,216967.0,216893.0,218119.0,218074.0,,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-27,오전,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-27,오후,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-28,오전,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-28,오후,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-29,오전,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-29,오후,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-30,오전,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-04-30,오후,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-01,오전,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-01,오후,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-02,오전,216554.0,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-03,오전,,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-04,오전,,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-04,오후,,216967.0,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-05,오전,,,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-05,오후,,,216893.0,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-06,오전,,,,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-06,오후,,,,218119.0,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-07,오전,,,,,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-07,오후,,,,,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-08,오전,,,,,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-08,오후,,,,,218074.0,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-09,오전,,,,,,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-10,오전,,,,,,217985.0,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-11,오전,,,,,,,217175.0
소노펠리체CC 괌 탈로포포,몽키트래블,탈로포포 골프 클럽,2026-05-11,오후,,,,,,,217175.0
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-19,오전,161941.0,,,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-19,오후,161941.0,,,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-20,오전,119164.0,,,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-20,오후,119164.0,,,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-21,오전,119164.0,118597.0,,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-21,오후,119164.0,118597.0,,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-22,오전,119164.0,118597.0,118029.0,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-22,오후,119164.0,118597.0,118029.0,,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-23,오전,119164.0,118597.0,118029.0,118975.0,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-23,오후,119164.0,118597.0,118029.0,118975.0,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-24,오전,119164.0,118597.0,118029.0,118975.0,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-24,오후,119164.0,118597.0,118029.0,118975.0,,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-25,오전,161941.0,161170.0,160399.0,161684.0,161427.0,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-25,오후,161941.0,161170.0,160399.0,161684.0,161427.0,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-26,오전,180274.0,179416.0,178557.0,179988.0,179702.0,,
소노펠리체CC 하이퐁,몽키트래블,드래곤 골프 링크스,2026-04-26,오후,180274.0,179416.0,178557.0,179988.0,179702.0,,
